stop_id,stop_name,stop_lat,stop_lon,agencia,grupo_stop_id
CONGE1-VALLGMZ,Valle Gómez,19.45868,-99.11955,CO,8614
CONGE1-RIOCONS174,Río Consulado 174,19.46037,-99.12476,CO,8615
CONGE1-MISTERIOS,Metro Misterios,19.46302,-99.13055,CO,8616
CONGE1-RIOCONS1501,Río Consulado 1501,19.46469,-99.13344,CO,8617
CONGE1-FPEVILLANUE,Felipe Villanueva,19.46375,-99.14205,CO,8618
CONGE1-TILOS,Tilos,19.46278,-99.1503,CO,8619
CONGE1-JACARNDPGR,Paseo de las Jacarandas - PGR,19.46392,-99.15806,CO,8620
CONGE1-EULALIAGUZM,Eulalia  Guzman,19.45952,-99.16249,CO,8621
CONGE1-ITINDUS255,Instituto Tecnico Industrial 255,19.45359,-99.16386,CO,8622
CONGE1-RIBCOSME,Ribera de San Cosme,19.44335,-99.16562,CO,8623
CONGE1-GMOPRIETO,Guillermo Prieto,19.43865,-99.16802,CO,8624
CONGE1-RIOTIBER13,Río tiber 13,19.43329,-99.17133,CO,8625
CONGE1-MOCAM330,Melchor Ocampo 330,19.43061,-99.17294,CO,8626
CONGE1-MOCAM380,Melchor Ocampo 380,19.42836,-99.17434,CO,8627
CONGE1-MOCAM1351,Melchor Ocampo 1351,19.42445,-99.17692,CO,8628
CONGE1-JVASC678,José Vasconcelos 678,19.42303,-99.17763,CO,8629
CONGE1-JVASC158,José Vasconcelo 158,19.42115,-99.17757,CO,8630
CONGE1-AMELGARCHA,Agustín Melgar - Metro Chapultepec,19.41981,-99.17723,CO,8631
CONGE1-JVASCONCE66,José Vasconcelos 66,19.41795,-99.17817,CO,8632
CONGE1-EJ2SJESCUTI,eje 2 Sur Juan Escutia,19.41675,-99.17883,CO,8633
CONGE1-CHICONTEPEC,Chicontepec,19.41023,-99.18282,CO,8634
CONGE1-VEGUIAJALISC,Vicente Eguia - Jalisco,19.4078,-99.18449,CO,8635
CONGE0-MTACUBAYA,Metro Tacubaya,19.40394,-99.18704,CO,8636
CONGE0-BFRANKLIN,Jalisco - Benjamín Franklin,19.40774,-99.18445,CO,8635
CONGE0-IESTEVA,Ignacio esteva,19.40961,-99.18358,CO,8637
CONGE0-CONSTITUYN,Av. Constituyentes,19.41711,-99.17923,CO,8638
CONGE0-AGUSMELGAR,Agustín Melgar,19.41951,-99.17801,CO,8639
CONGE0-MNOESCOBED,Mariano Escobedo,19.42404,-99.17767,CO,8640
CONGE0-MOCAMPO365,Melchor Ocampo 365,19.42946,-99.17413,CO,8641
CONGE0-BAHIASCEN,Bahia de la Ascencion,19.4347,-99.171,CO,8642
CONGE0-MARINANAL,Marina Nacional,19.43666,-99.16976,CO,8643
CONGE0-MOCAMPO83,Melchor Ocampo  83,19.4385,-99.16858,CO,8644
CONGE0-RIBCOSME,Ribera de san Cosme,19.44389,-99.16587,CO,8645
CONGE0-MCARPIO,Manuel Carpio,19.45196,-99.16449,CO,8646
CONGE0-EULALIAGUZM,Eulalia Guzman,19.45972,-99.16284,CO,8621
CONGE0-CALZGALLOS,Calz. de los Gallos,19.45591,-99.16399,CO,8647
CONGE0-RIOCONS680,Río Consulado 680,19.46255,-99.16031,CO,8648
CONGE0-JACAPINO,Paseo de las Jacarandas - Pino,19.4635,-99.1535,CO,8649
CONGE0-JACARATLAXC,Paseo de las Jacarandas - Tlaxcaltecas,19.46429,-99.14625,CO,8650
CONGE0-RIOCONS1410,Río Consulado 1410,19.46534,-99.13723,CO,8651
CONGE0-MISTERIOS,Metro Misterios,19.46315,-99.12986,CO,8652
CONGE0-MVALLEGMZ,Metro Valle Gómez,19.45896,-99.11912,CO,8653
CONGE0-MCONSULADO,Metro Consulado,19.45565,-99.11371,CO,8654
CONGE0-NTE72,Norte 72,19.45404,-99.1114,CO,8655
CONGE0-MEDOMOLINA,Metro Eduardo Molina,19.4515,-99.10507,CO,8656
CONGE0-RIOCONS2350,Río Consulado 2350,19.45008,-99.10054,CO,8657
CONGE0-MARAGON,Río Consulado - Metro Aragon,19.45142,-99.09626,CO,8658
CONGE0-AV535,Av. 535,19.45042,-99.09146,CO,8608
CONGE0-AV549,Av. 549,19.44765,-99.08848,CO,8659
CONGE0-AVOCEANIA,Cto. Interior - Av. Oceania,19.44504,-99.08664,CO,8607
CONGE0-NTE178,Cto. Interior - Norte 178,19.44333,-99.08589,CO,8660
CONGE0-AVMORELOS,Cto. Interior - Av. Morelos,19.44002,-99.08541,CO,8661
CONGE0-AVPENON,Cto. Interior - Av. del Peñon,19.4383,-99.08599,CO,8662
CONGE0-CTOINTERMAE,Circuito Interior - Metro Terminal Aerea,19.434,-99.08824,CO,8663
CONGE0-CTOINTNOR,Circuito Interior NOR,19.42982,-99.09055,CO,8664
CONGE0-CTOINTNTE13,Circuito Interior - Norte 13,19.42533,-99.09307,CO,8602
CONGE0-CTOINTNTE9,Circuito Interior - Norte 9,19.42398,-99.09388,CO,8601
CONGE0-BLVDPTOA87,Blvd. Pto. Aéreo 87,19.42196,-99.09496,CO,8665
CONGE0-BLVDPTOAER,Blvd. Puerto Aéreo - I. Zaragoza,19.42067,-99.09566,CO,8666
COREV1-EJE10SUR,Eje 10 Sur,19.33866,-99.19202,CO,8667
COREV1-ALTAMIRANO,Altamirano,19.33977,-99.19155,CO,8668
COREV1-REYCUAUHT,Rey Cuauhtemoc,19.34221,-99.19065,CO,8669
COREV1-DRGALVEZ,Dr. Galvez,19.34367,-99.19028,CO,8670
COREV1-LASFLORES,Altavista Las Flores,19.34689,-99.1901,CO,8671
COREV1-ALTLASFLORES,Altavista Las Flores,19.34832,-99.19038,CO,8672
COREV1-MALUISA,María Luisa,19.35121,-99.19028,CO,8673
COREV1-FERVILLALPAN,Fernando Villalpando,19.353720000000006,-99.19003,CO,8674
COREV1-RICARCASTRO,Ricardo Castro,19.35577,-99.1898,CO,8675
COREV1-SOFIA,Sofia,19.35752,-99.1896,CO,8676
COREV1-FPEVILLANVA,Felipe Villanueva,19.36031,-99.18931,CO,8677
COREV1-BMUERTO,Metro Barranca del Muerto,19.36161,-99.18915,CO,8678
COREV1-JMVELASCO,José María Velasco,19.3646,-99.18886,CO,8679
COREV1-DBECERRA,Diego Becerra,19.36666,-99.1886,CO,8680
COREV1-JOSECASTILLO,José del Castillo,19.37177,-99.18799,CO,8681
COREV1-GOYA,Goya,19.37419,-99.18703,CO,8682
COREV1-MIXCOAC,Metro Mixcoac,19.37611,-99.18657,CO,8683
COREV1-RUBENS,Rubens,19.37834,-99.18577,CO,8684
COREV1-HOLBEIN,Holbein,19.38084,-99.18475,CO,8685
COREV1-TINTORETO,Tintoreto,19.38377,-99.1836,CO,8686
COREV1-SANANTONIO,San Antonio,19.38488,-99.18319,CO,8687
COREV1-CALLE21,Calle 21,19.38735,-99.18251,CO,8688
COREV1-CALLE17,Av. Patriotismo - Calle 17,19.38868,-99.18237,CO,8689
COREV1-CALLE9,Av. Patriotismo - Calle 9 ,19.39116,-99.18207,CO,8690
COREV1-PTEMORENA,Puente de la Morena,19.39542,-99.18134,CO,8691
COREV1-11ABRIL,Av. Patriotismo - 11 de Abril,19.39709,-99.18088,CO,8692
COREV1-13SEPTIEMBRE,Av. Patriotismo - 13 de Septiembre,19.39913,-99.18028,CO,8693
COREV1-MARTIRESCON,Mártires de la Conquista,19.40075,-99.17968,CO,8694
COREV1-MARTI,Martí,19.40264,-99.17901,CO,8695
COREV1-PROGRESO,Progreso,19.40437,-99.1784,CO,8696
COREV1-BFRANKLIN,Benjamín Franklin,19.40564,-99.17797,CO,8697
COREV1-TAMAULIPAS,Tamaulipas,19.4067,-99.17841,CO,8698
COREV1-MAZATLAN,Mazatlán,19.409270000000006,-99.17993,CO,8699
COREV1-ALFONSOREYE,Alfonso Reyes,19.41054,-99.18069,CO,8700
COREV1-MJUANACATLA,Metro Juanacatlán,19.41243,-99.18129,CO,8701
COREV1-AGUSMELGAR,Agustín Melgar,19.41908,-99.17747,CO,8702
COREV1-CETRAMCHAPU,Cetram Chapultepec,19.42077,-99.17549,CO,8703
COREV0-EJE10SUR,Eje 10 Sur,19.33876,-99.19222,CO,8667
COREV0-ALTAMIRANO,Altamirano,19.3399,-99.19177,CO,8668
COREV0-REYCUAUHTE,Rey Cuauhtémoc,19.342270000000006,-99.1909,CO,8669
COREV0-DRGALVEZ,Dr. Galvez,19.34385,-99.19047,CO,8670
COREV0-LASFLORES,Altavista Las Flores,19.34674,-99.19026,CO,8671
COREV0-ALTAVISTA,Av. Revolución - Altavista,19.34864,-99.19069,CO,8672
COREV0-MALUISA,Av. Revolución - María Luisa,19.35125,-99.19055,CO,8673
COREV0-TLACOPAC,Tlacopac,19.354,-99.19029,CO,8674
COREV0-ROBERBOKER,Roberto Boker,19.356,-99.19005,CO,8675
COREV0-SOFIA,Sofia,19.3576,-99.18987,CO,8676
COREV0-BARRANCMTO,Barranca del Muerto,19.36318,-99.18926,CO,8704
COREV0-JUANTINOCO,Juan Tinoco,19.3647,-99.18907,CO,8679
COREV0-MERCEGOMEZ,Merced Gómez,19.36675,-99.1888,CO,8680
COREV0-MCABRERA,Miguel Cabrera,19.36926,-99.18854,CO,8705
COREV0-CASTANEDA,Castañeda,19.3709,-99.18837,CO,8706
COREV0-LOSECHAVE,Los Echave,19.37191,-99.18826,CO,8681
COREV0-TIZIANO,Tiziano,19.37314,-99.18813,CO,8707
COREV0-MIXCOAC,Metro Mixcoac,19.3762,-99.18775,CO,8708
COREV0-MURILLO,Murillo,19.37905,-99.18732,CO,8709
COREV0-REMBRANDT,Av. Revolución - Rembrandt,19.38116,-99.18707,CO,8710
COREV0-MSANANTONIO,Metro San Antonio,19.38498,-99.18665,CO,8711
COREV0-CALLE22,Calle 22,19.38586,-99.18654,CO,8712
COREV0-CALLE10,Calle 10,19.38914,-99.18616,CO,8713
COREV0-SANPEDROPIN,Metro San Pedro de los Pinos,19.39122,-99.18593,CO,8714
COREV0-CALLE2,Calle 2,19.39245,-99.18578,CO,8715
COREV0-11ABRIL,Av. Revolución - 11 de Abril,19.39598,-99.18539,CO,8716
COREV0-HEROESPADIE,Av. Revolución - Héroes de Padierna,19.39804,-99.18515,CO,8717
COREV0-JMVIGIL,Av. Revolución - José María Vigil,19.40152,-99.18488,CO,8718
COREV0-AVREVOLUCIO,Av. Revolución,19.40333,-99.18473,CO,8719
COREV0-PROGRESO,Progreso y Av. Revolución,19.40646,-99.18451,CO,8720
COREV0-BFRANKLIN1,Benjamín Franklin,19.40803,-99.18426,CO,8635
COREV0-GRALPEDROAN,Gral. Pedro Antonio de los Santos,19.4096,-99.18361,CO,8637
COREV0-MJUANACATLA,Metro Juanacatlán,19.41291,-99.18194,CO,8721
0100Z170-MTRO18MARZ,Metro 18 de Marzo,19.48538,-99.12598,01,92
0100Z170-PTO41,Punto 41,19.49119,-99.13365,01,93
0100Z170-PTO42,Punto 42,19.49428,-99.13254,01,94
0100Z170-PTO43,Punto 43,19.50143,-99.13143,01,95
0100Z170-PTO44,Punto 44,19.50454,-99.1344,01,96
0100Z170-PTO45,Punto 45,19.50513,-99.1354,01,97
0100Z170-PTO46,Punto 46,19.5059,-99.13569,01,98
0100Z170-PTO47,Punto 47,19.50716,-99.13738,01,99
0100Z170-PTO48,Punto 48,19.50936,-99.13905,01,100
0100Z170-PTO38,Punto 38,19.52938,-99.15122,01,101
0100Z170-PTO36,Punto 36,19.52771,-99.14916,01,102
0100Z170-PTO34,Punto 34,19.5263,-99.14713,01,103
0100Z170-PTO35,Punto 35,19.52699,-99.14825,01,104
0100Z170-PTO22,Punto 22,19.53426,-99.15902,01,105
0100Z170-PTO19,Punto 19,19.53357,-99.15978,01,106
0100Z170-PTO21,Punto 21,19.53354,-99.16128,01,107
0100Z170-PTO20,Punto 20,19.53297,-99.16353,01,108
0100Z170-PTO32,Punto 32,19.52494,-99.1675,01,109
0100Z170-PTO18,Punto 18,19.53294,-99.16475,01,110
0100Z170-PTO17,Punto 17,19.53301,-99.16751,01,111
0100Z170-PTO16,Punto 16,19.53498,-99.16865,01,112
0100Z170-PTO31,Punto 31,19.53607,-99.16865,01,113
0100Z170-CTOCEREMON,Circuito Ceremonial,19.5371,-99.17088,01,114
0100Z170-PTO30,Punto 30,19.5389,-99.16808,01,115
0100Z170-AVCAPRI,Av. Capri,19.53671,-99.17198,01,116
0100Z170-PTO24,Punto 24,19.53905,-99.17111,01,117
0100Z170-VATICANO2,Vaticano,19.54012,-99.17478,01,118
0100Z170-VATICANO1,Vaticano,19.5404,-99.17443,01,118
0100Z170-PTO23,Punto 23,19.54142,-99.17307,01,119
0100Z170-PTO29,Punto 29,19.54108,-99.16829,01,120
0100Z170-PTO27,Punto 27,19.54354,-99.16843,01,121
0100Z170-PTO28,Punto 28,19.54552,-99.17029,01,122
0100Z170-PTO26,Punto 26,19.54797,-99.16846,01,123
0100Z170-STACECILIA,Santa Cecilia,19.54868,-99.17209,01,124
0100Z170-IZCALLI,Izcalli,19.54401,-99.17846,01,125
0100Z170-PTO10,Punto 10,19.54963,-99.17707,01,126
0100Z170-TENAYO,Tenayo,19.55095,-99.16867,01,127
0100Z150-LARAZA,La Raza,19.46967,-99.13652,01,128
0100Z150-BUSESNTE,Autobuses del Norte,19.47892,-99.14059,01,129
0100Z150-INSTPETRO,Instituto del Petróleo,19.48937,-99.14476,01,130
0100Z150-PTO18,Punto 18,19.50624,-99.1473,01,131
0100Z150-PTO17,Punto 17,19.5097,-99.13985,01,132
0100Z150-PTO19,Punto 19,19.51224,-99.1404,01,133
0100Z150-PTO20,Punto 20,19.51273,-99.14112,01,134
0100Z150-PTO21,Punto 21,19.51337,-99.14156,01,135
0100Z150-PTO23,Punto 23,19.5178,-99.14296,01,136
0100Z150-PTO24,Punto 24,19.51973,-99.14196,01,137
0100Z150-PTO25,Punto 25,19.52122,-99.14124,01,138
0100Z150-PTO26,Punto 26,19.52184,-99.14034,01,139
0100Z150-PTO27,Punto 27,19.52352,-99.14026,01,140
0100Z150-PTO28,Punto 28,19.52454,-99.14044,01,141
0100Z150-PTO29,Punto 29,19.52237,-99.1436,01,142
0100Z150-PTO30,Punto 30,19.5235,-99.14639,01,143
0100Z150-PTO31,Punto 31,19.52423,-99.14787,01,144
0100Z150-PTO32,Punto 32,19.52482,-99.1496,01,145
0100Z150-PTO33,Punto 33,19.52578,-99.15196,01,146
0100Z150-PTO34,Punto 34,19.52675,-99.1543,01,147
0100Z150-PUERTO,Puerto,19.54534,-99.16075,01,148
0100Z150-PTO46,Punto 46,19.54394,-99.1579,01,149
0100Z150-PTO47,Punto 47,19.54157,-99.15576,01,150
0100Z150-PTO42,Punto 42,19.54486,-99.15106,01,151
0100Z150-PTO41,Punto 41,19.54571,-99.15286,01,152
0100Z150-PTO55,Punto 55,19.54654,-99.15467,01,153
0100Z150-PTO54,Punto 54,19.54817,-99.15436,01,154
0100Z150-PTO40,Punto 40,19.54781,-99.1516,01,155
0100Z150-PTO39,Punto 39,19.54875,-99.15118,01,156
0100Z150-PTO53,Punto 53,19.54992,-99.1533,01,157
0100Z150-PTO52,Punto 52,19.55255,-99.15379,01,158
0100Z150-EDOMEX,Estado de México,19.55124,-99.14967,01,159
0100Z150-NAYARIT,Nayarit,19.55369,-99.1495,01,160
0100Z150-PTO44,Punto 44,19.5541,-99.14998,01,161
0100Z150-PTO43,Punto 43,19.55455,-99.151,01,162
0100Z150-CHIAPAS,Chiapas,19.55542,-99.15257,01,163
0100Z150-TABASCO,Tabasco,19.55604,-99.14741,01,164
0100Z150-PTO50,Punto 50,19.55695,-99.14895,01,165
0100Z150-GPECHALMA,Guadalupe Chalma,19.55817,-99.14445,01,166
0100Z150-PTO49,Punto 49,19.55958,-99.14687,01,167
0100Z150-COLOSIO,Colosio,19.56217,-99.14174,01,168
0100Z140-PTO119,Punto 119,19.54048,-99.21382,01,169
0100Z140-PONCIANOARR,Ponciano Arriaga,19.53899,-99.22651,01,170
0100Z140-PTO104,Punto 104,19.53935,-99.2224,01,171
0100Z140-SNANDRES,San Andrés,19.5395,-99.22049,01,172
0100Z140-PRINCIPAL,Principal,19.54079,-99.21669,01,173
0100Z140-CALLEPINO,Calle Pino,19.54013,-99.21686,01,174
0100Z140-AVGUSTBAZ,Av. Gustavo Baz,19.5396,-99.20757,01,175
0100Z140-AVGVOBAZ,Av. Gustavo Baz,19.54065,-99.20764,01,176
0100Z140-AVRIOLERMA,Av. Río Lerma,19.54735,-99.20668,01,177
0100Z140-ROBERTOFULT,Roberto Fulton,19.5474,-99.20255,01,178
0100Z140-AVHGO,Av. Hidalgo,19.55403,-99.1932,01,179
0100Z140-PTO117,Punto 117,19.54789,-99.19409,01,180
0100Z140-AYUNTAMIENTO,Ayuntamiento,19.54678,-99.1961,01,181
0100Z140-PTO118,Punto 118,19.54553,-99.1943,01,182
0100Z140-PTO115,Punto 115,19.54604,-99.18885,01,183
0100Z140-ZUMPANGO,Zumpango,19.54401,-99.19267,01,184
0100Z140-CUAUHTEMOC,Cuauhtémoc,19.54211,-99.19011,01,185
0100Z140-POPOCATEPE,Popocatepetl,19.54095,-99.18844,01,186
0100Z140-PTO109,Punto 109,19.54026,-99.18917,01,187
0100Z140-MORELS,Morelos,19.53882,-99.18936,01,188
0100Z140-MORELOS,Morelos,19.53879,-99.18814,01,189
0100Z140-BERRIOZABAL,Berriozabal,19.53747000000001,-99.18819,01,190
0100Z140-VGUERRERO,Vicente Guerrero,19.5363,-99.18837,01,191
0100Z140-IZTACCIHUATL,Iztaccihuatl,19.53507,-99.18835,01,192
0100Z140-MARIOCOLIN,Mario Colin,19.53471,-99.18873,01,193
0100Z140-DRAUGUSTO,Av. Doctor Augusto,19.53425,-99.18637,01,194
0100Z140-DURANGO,Durango,19.53343,-99.18213,01,195
0100Z140-AVSTAROSA,Av. Santa Rosa,19.5328,-99.18079,01,196
0100Z140-AVDROSALES,Av. de los Rosales,19.53264,-99.18016,01,197
0100Z140-AVROSALES,Av. de los Rosales,19.53225,-99.17818,01,198
0100Z140-SANJUAN,San Juan,19.52614,-99.17228,01,199
0100Z140-BERILIO,Berilio,19.52895,-99.17625,01,200
0100Z140-ALAMO,Alamo,19.53123,-99.17259,01,201
0100Z140-TENAYUCA,Tenayuca,19.52866,-99.17015,01,202
0100Z140-XOCHITL,Xóchitl,19.53006,-99.1691,01,203
0100Z140-TEZOZOMOC,Tezozomoc,19.52944,-99.16729,01,204
0100Z140-ACUETENAYUC,Acueducto - Tenayuca,19.52853,-99.16354,01,205
0100Z140-AND17A,Andador 17-A,19.49083,-99.14678,01,206
0100Z140-CALLNTE23A,Calle Norte 23A,19.49134,-99.14927,01,207
0100Z140-NTE27,Norte 27,19.49159,-99.15069,01,208
0100Z140-PTE134,Poniente 134,19.49266,-99.15319,01,209
0100Z140-NTE35,Norte 35,19.49378,-99.15379,01,210
0100Z140-MONTEVIDEO,Montevideo,19.49538,-99.15447,01,211
0100Z140-PTE146,Poniente 146,19.49829,-99.15298,01,212
0100Z140-POLIPARADERO,Paradero Politécnico,19.4998,-99.15011,01,213
0100Z140-PTE156,Poniente 156,19.49991,-99.15587,01,214
0100Z140-LAPATERA,La Patera,19.50365,-99.15727,01,215
0100Z140-JUPITER,Júpiter,19.50859,-99.15925,01,216
0100Z140-PINOSUAREZ,Pino Suárez,19.51154,-99.16067,01,217
0100Z140-NAUECATEPEC,Naucalpan - Ecatepec,19.51219,-99.1608,01,218
0100Z140-TRESENEGAS,Tres Enegas,19.51549,-99.16194,01,219
0100Z140-AV3A,Av. 3A,19.5186,-99.16345,01,220
0100Z140-PROGRESONAL,Progreso Nacional,19.51948,-99.16368,01,221
0100Z140-CALLE5,Calle 5,19.52129,-99.16278,01,222
0100Z140-ROJOGOMEZ,Rojo Gómez,19.52223,-99.16108,01,223
0100Z140-CALLE4,Calle 4,19.52334,-99.16223,01,224
0100Z140-CJONEZAPATA,Callejón Emiliano Zapata,19.52427,-99.16121,01,225
0100Z140-2DACDAEZAPAT,2da cerrada Emiliano Zapata,19.52546,-99.16033,01,226
0100Z140-JUVENTINOROS,Juventino Rosas,19.52348,-99.15961,01,227
0100Z140-CALLE10,Calle 10,19.52408,-99.15839,01,228
0100Z140-VENTISCA,Ventisca,19.5261,-99.15875,01,229
0100Z140-AVACUEDUCTO,Av. Acueducto,19.52726,-99.1584,01,230
0100Z140-CHEDRAUI,Chedraui,19.52844,-99.15597,01,231
0100Z140-51TEMOLUCO,51 del Temoluco,19.52878,-99.15548,01,232
0100Z140-TUBERIAS,Tuberias,19.53097,-99.15486,01,233
0100Z140-PROINDUSTRIA,Promoción Industrial,19.533520000000006,-99.15528,01,234
0100Z140-SOLIDARIDAD,Solidaridad,19.5346,-99.15661,01,235
0100Z140-LUISESPINOZA,Luis Espinoza,19.53542,-99.15765,01,236
0100Z140-15DICIEMBRE,15 de Diciembre,19.53663,-99.15695,01,237
0100Z140-EZAPATA,Emiliano Zapata,19.53852,-99.15534,01,238
0100Z140-BJUAREZ,Benito Juárez,19.54001,-99.15398,01,239
0100Z140-TENAYCHALMIT,Tenayuca - Chalmita,19.53949,-99.1526,01,240
0100Z140-AROANOVA,Antonio Roanova,19.53999,-99.15221,01,241
0100Z140-GABINOBARRED,Gabino Barreda,19.54148,-99.15065,01,242
0100Z140-JAIMENUNO,Jaime Nuno,19.54339,-99.14864,01,243
0100Z140-TECNOLOGICO,Av. Tecnológico,19.54287,-99.14688,01,244
0100Z140-CIPRES,Cipres,19.54539,-99.14512,01,245
0100Z140-EDOMEX,Estado de México,19.54769,-99.14337,01,246
0100Z140-5MAYO,5 de Mayo,19.54926,-99.14242,01,247
0100Z140-2DAFCOVILLA,2da Francisco Villa,19.55097,-99.14081,01,248
0100Z140-DIAZORDAZ,Díaz Ordaz,19.55209,-99.13958,01,249
0100Z140-MORELIA,Morelia,19.55298,-99.13866,01,250
0100Z140-1RAFCOVILLA,1ra Francisco Villa,19.5561,-99.13691,01,251
0100Z140-FCOVILLA,Francisco Villa,19.55771,-99.13613,01,252
0100Z140-RANCHGRANDE,Rancho Grande,19.56088,-99.13614,01,253
0100Z140-MLERDOTEJAD,Miguel Lerdo de Tejada,19.56151,-99.13591,01,254
0100Z140-SANMIGUEL2,San Miguel,19.56336,-99.13519,01,255
0100Z140-SANMIGUEL,San Miguel,19.56383,-99.13515,01,256
0100Z140-GONZALOCURI,Gonzalo Curiel,19.56456,-99.13758,01,257
0100Z140-GUTYCARDENS,Guty Cárdenas,19.56522,-99.1383,01,258
0100Z140-CRROCONEJOS,Cerro de los Conejos,19.56549,-99.1343,01,259
0100Z140-BARRCOBRE,Barranca del Cobre,19.56694,-99.13761,01,260
0100Z140-CRROCHAPULT,Cerro de Chapultepec,19.56773,-99.13709,01,261
0100Z140-CRROCUBILET,Cerro del Cubilete,19.5686,-99.13648,01,262
0100Z140-CERROAZUL,Cerro Azul,19.57036,-99.13488,01,263
0100Z140-INDIABONITA,India Bonita,19.57075,-99.13473,01,263
0100Z140-BSCERROGORD,Base Cerro Gordo,19.57148,-99.13453,01,264
0100Z140-LMESCONDIDA,Loma Escondida,19.56704,-99.13347,01,265
0100Z140-CDASNMIGUEL,Cerrada San Miguel,19.5698,-99.13202,01,266
0100Z140-BARRCHICA,Barranca Chica,19.57097000000001,-99.13169,01,267
0100Z140-AQSERDAN,Aquiles Serdán,19.57193,-99.13158,01,268
0100Z140-SNMIGUEL,San Miguel,19.57316,-99.13169,01,269
0100Z140-IGCOMONFORT,Ignacio Comonfort,19.57439,-99.13113,01,270
0100Z140-BRISAS,Brisas,19.57555,-99.13111,01,271
0100Z140-AMAPOLAS,Amapolas,19.57626,-99.1308,01,272
0100Z140-BASEMIGUEL,Base Miguel,19.57664,-99.13059,01,272
0100Z120-AVTEMOLUCO,Av. Temoluco,19.52177,-99.14284,01,273
0100Z120-ENRICOMART,Enrico Mart,19.42737,-99.1498,01,274
0100Z120-BALDERAS,Balderas,19.42809,-99.14875,01,275
0100Z120-TRESGUERRAS,Tres Guerras,19.43064,-99.15075,01,276
0100Z120-ATENAS,Atenas,19.43185,-99.15401,01,277
0100Z120-REFORMA,Reforma,19.43309,-99.15384,01,278
0100Z120-ANTONIOCASO,Antonio Caso,19.43393,-99.15472,01,279
0100Z120-VALLARTA,Vallarta,19.4357,-99.1555,01,280
0100Z120-PONCIANOARR,Ponciano Arriaga,19.43682,-99.15419,01,281
0100Z120-TOMASEDISON,Tomás Alba Edisón,19.43735,-99.15398,01,282
0100Z120-PASEOREFORM,Paseo de la Reforma,19.43589,-99.14946,01,283
0100Z120-TOMASALBAE,Tomás Alba Edisón,19.43621,-99.14965,01,283
0100Z120-IGNMARISCAL,Ignacio Mariscal,19.43726,-99.14932,01,284
0100Z120-MIGUELHGO,Miguel Hidalgo,19.438,-99.14897,01,285
0100Z120-BUENAVISTA,Buenavista,19.43912000000001,-99.15327,01,286
0100Z120-HERFERROCAR,Héroes Ferrocarrileros,19.4407,-99.15247,01,287
0100Z120-DONCELES,Donceles,19.4371,-99.1404,01,288
0100Z120-MINA,Mina,19.43869,-99.14009,01,289
0100Z120-JMENESES,J. Meneses,19.44425,-99.15218,01,290
0100Z120-REPECUADOR,República Ecuador,19.44277,-99.13941,01,291
0100Z120-LUNA,Luna,19.44796,-99.13881,01,292
0100Z120-MANUCARPIO,Manuel Carpio,19.4501,-99.15388,01,293
0100Z120-FLORESMAGO2,Flores Magón ,19.45268,-99.14724,01,70
0100Z120-FLORESMAGO1,Flores Magón ,19.44953,-99.13835,01,65
0100Z120-EJ2NTE,Eje 2 Norte,19.45673,-99.14902,01,294
0100Z120-CALZSANSIMON,Calz. San Simón,19.45877,-99.1475,01,295
0100Z120-EJE1PTE,Eje 1 Poniente,19.46332,-99.14412,01,296
0100Z120-EJ1PTE,Eje 1 Poniente,19.4587,-99.14469,01,297
0100Z120-VALLEJO,Vallejo,19.45811,-99.1393,01,298
0100Z120-ENRIGRANADS,Enrique Granados,19.45751,-99.1379,01,299
0100Z120-DEBUSSY,Debussy,19.46038,-99.14012,01,300
0100Z120-JUVENTINORSS,Juventino Rosas,19.46009,-99.13763,01,301
0100Z120-CHOPIN,Chopin,19.46113,-99.13775,01,302
0100Z120-MASSENET,Massenet,19.46412,-99.13746,01,303
0100Z120-CTOINTERIOR,Circuito Interior,19.46491,-99.13984,01,304
0100Z120-AVEJECNTRAL,Av. Eje Central,19.46493,-99.13778,01,305
0100Z120-JACLAVE,José A. Clave,19.46757,-99.14083,01,306
0100Z120-JACLAVE1,José A. Clave,19.46601,-99.13732,01,307
0100Z120-PARADERRAZA,Paradero La Raza,19.46933,-99.13941,01,308
0100Z120-MTROLARAZA,Metro La Raza,19.46967,-99.13636,01,128
0100Z120-PTE106,Poniente 106,19.47309,-99.1387,01,309
0100Z120-PTE1122,Poniente 112,19.47699,-99.14028,01,310
0100Z120-PTE1121,Poniente 112,19.47668,-99.13947,01,311
0100Z120-CTRALDELNTE,Central del Norte,19.47919,-99.14022,01,129
0100Z120-PTE118,Poniente 118,19.48063,-99.14173,01,312
0100Z120-LOPEZVELARD,López Velarde,19.48065,-99.14084,01,313
0100Z120-IMSS,IMSS,19.48539,-99.14367,01,314
0100Z120-LATEJE4,Lat. Eje 4,19.48642000000001,-99.14316,01,315
0100Z120-PTE128,Poniente 128,19.48696,-99.14427,01,316
0100Z120-PAYSANDU,Paysandu,19.48859,-99.14397,01,317
0100Z120-RICARTE,Ricarte,19.49019,-99.14462,01,318
0100Z120-ANDADTOR17A,Andador 17-A,19.49257,-99.14644,01,319
0100Z120-PTE134,Poniente 134,19.48987,-99.1455,01,320
0100Z120-EJ5NTE,Eje 5 Norte,19.49335,-99.14587,01,321
0100Z120-OTAVALO,Otavalo,19.49528,-99.14658,01,322
